"filename", "language", "HTML", "PHP", "JSON", "Markdown", "reStructuredText", "JavaScript", "CSS", "XML", "YAML", "Makefile", "Docker", "comment", "blank", "total"
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\SourceContext.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\SpanContext.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\Status.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 82
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\TcpCheck.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\Telemetry.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\TimeInterval.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\TimeSeries.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 5, 146
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\TimeSeriesData.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 5, 60
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\TimeSeriesDescriptor.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 5, 60
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\TimeSeriesRatio.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 81
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\Trigger.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 54
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\Type.php", "PHP", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 5, 130
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\TypedValue.php", "PHP", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 5, 106
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\UptimeCheckConfig.php", "PHP", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 5, 250
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\UptimeCheckIp.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 81
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\ValueDescriptor.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 5, 99
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\VerifyNotificationChannelRequest.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\Monitoring\WindowsBasedSli.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 5, 111
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement.php", "PHP", 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 9, 303
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\AcceptInvitationRequest.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 26
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\Account.php", "PHP", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 5, 205
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\Admin.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 5, 99
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\DeclineInvitationRequest.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 26
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\Invitation.php", "PHP", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 5, 113
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\ListAccountAdminsResponse.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\ListAccountsResponse.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 62
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\ListInvitationsResponse.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\ListLocationAdminsResponse.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\MybusinessaccountmanagementEmpty.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 26
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\OrganizationInfo.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 79
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\PostalAddress.php", "PHP", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 5, 226
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\Resource\Accounts.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 5, 120
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\Resource\AccountsAdmins.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 5, 104
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\Resource\AccountsInvitations.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 5, 87
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\Resource\Locations.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 55
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\Resource\LocationsAdmins.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 5, 107
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\TargetLocation.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessAccountManagement\TransferLocationRequest.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls.php", "PHP", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 9, 131
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls\AggregateMetrics.php", "PHP", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 5, 128
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls\BusinessCallsInsights.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 79
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls\BusinessCallsSettings.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 81
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls\Date.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 81
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls\HourlyMetrics.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls\ListBusinessCallsInsightsResponse.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 62
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls\Resource\Locations.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 5, 70
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls\Resource\LocationsBusinesscallsinsights.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 5, 75
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessCalls\WeekDayMetrics.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation.php", "PHP", 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 9, 409
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\AdWordsLocationExtensions.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\AssociateLocationRequest.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Attribute.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 5, 114
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\AttributeMetadata.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 5, 152
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\AttributeValueMetadata.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Attributes.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 62
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\BatchGetCategoriesResponse.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\BusinessHours.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Categories.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 5, 60
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Category.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 5, 96
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Chain.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 5, 96
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\ChainName.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\ChainUri.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\ClearLocationAssociationRequest.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 26
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Date.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 81
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\FreeFormServiceItem.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 61
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\GoogleLocation.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 79
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\GoogleUpdatedLocation.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 79
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Label.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 81
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\LatLng.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\ListAttributeMetadataResponse.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 62
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\ListCategoriesResponse.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 62
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\ListLocationsResponse.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 80
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Location.php", "PHP", 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 5, 360
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Metadata.php", "PHP", 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 5, 279
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Money.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 81
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\MoreHours.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 5, 62
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\MoreHoursType.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 81
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\MybusinessbusinessinformationEmpty.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 26
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\OpenInfo.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 79
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\PhoneNumbers.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 64
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\PlaceInfo.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Places.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\PostalAddress.php", "PHP", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 5, 226
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Profile.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\RelationshipData.php", "PHP", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 5, 78
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\RelevantLocation.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\RepeatedEnumAttributeValue.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 64
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Resource\Accounts.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 4, 34
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Resource\AccountsLocations.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 5, 97
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Resource\Attributes.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 5, 67
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Resource\Categories.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 5, 86
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Resource\Chains.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 5, 70
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Resource\GoogleLocations.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 5, 51
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Resource\Locations.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 5, 186
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\Resource\LocationsAttributes.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 51
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\SearchChainsResponse.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\SearchGoogleLocationsRequest.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 79
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\SearchGoogleLocationsResponse.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\ServiceAreaBusiness.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 79
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\ServiceItem.php", "PHP", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 75
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\ServiceType.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\SpecialHourPeriod.php", "PHP", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 5, 109
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\SpecialHours.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 44
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\StructuredServiceItem.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\TimeOfDay.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 5, 99
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\TimePeriod.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 5, 95
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessBusinessInformation\UriAttributeValue.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessLodging.php", "PHP", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 9, 126
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessLodging\Accessibility.php", "PHP", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 5, 171
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessLodging\Activities.php", "PHP", 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 5, 639
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessLodging\Business.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 5, 135
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\MyBusinessLodging\Connectivity.php", "PHP", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 5, 171
